source,target,label
1516355,617990,0
1656721,52619,0
118061,195969,0
1434664,1500404,0
1318960,963030,0
796775,130760,1
1115327,571222,1
1404549,1573624,0
1005643,574580,0
1337018,111870,1
1216169,1325517,0
1145068,995121,0
1156241,1629966,0
560609,491379,1
1574430,304033,0
776661,179089,1
1173249,1392045,0
267340,511707,0
1628970,39813,0
520483,752847,0
1445977,447699,0
1034146,535819,1
1057820,209922,0
1692905,878995,0
1240759,593625,1
1641227,616600,0
776661,500855,1
1406734,1453075,0
289108,1552426,1
721799,1087241,1
171096,430131,0
1705410,1180162,1
581962,1062262,1
240022,647508,0
98885,363100,1
1523751,947485,0
1578433,501456,1
808745,258354,1
636504,883070,1
1548661,1612623,0
1256297,97536,0
873904,190576,1
19793,60737,0
746003,1665028,1
451397,3693,1
1183141,944197,0
345596,1006152,1
1123210,570386,0
533507,675843,0
1692727,512112,1
1449274,1586414,1
157224,283395,0
54468,433495,1
229036,1623385,1
252291,621286,1
1160777,321405,1
119305,853064,0
1088613,834982,0
718203,950776,1
808510,223606,1
1572986,505493,0
768820,1579414,1
102589,472803,0
440234,931385,0
60206,1009848,1
1046508,407433,0
437004,479415,0
270774,660400,1
897407,553896,1
1186884,461791,0
1016727,1523751,0
1248858,991962,1
1684255,306629,0
1200243,1440763,1
1264776,1178301,1
405514,183863,1
579356,744532,0
1062262,26881,1
1317306,594821,0
1091194,252467,0
1211535,1672087,1
1227201,70446,0
1694670,306068,0
1192532,742791,0
1419406,944050,1
1003214,670318,0
230677,521148,0
461791,464926,0
40558,572301,0
1284916,317836,1
1644992,279121,0
349794,432063,0
1463206,1516086,0
1021492,858192,0
1350893,1163564,1
379494,1336157,1
1075843,835311,0
1285001,38694,0
1604678,838287,0
1663980,1509498,1
465085,927512,0
1579028,1539216,1
1073456,378590,1
709475,39625,1
1673173,596710,0
379494,604515,1
134313,511317,1
1695010,721550,1
1378806,601052,0
1266006,796775,0
1593145,1615453,1
1201224,27746,0
103771,827627,0
1583529,554379,0
391138,1556999,1
149880,1535577,0
1458721,944050,1
1521024,595438,0
1455725,807866,0
127812,1679266,1
354249,108112,1
382180,1062200,1
1400041,1649651,1
1266006,573361,0
610610,829096,0
1250870,1677934,0
442964,614484,1
356563,850531,1
58116,810601,0
1049538,746834,0
1474170,1620120,0
1317207,1641818,1
966658,405288,1
1440763,232607,0
388560,879708,0
51375,988682,1
864779,671806,1
1473051,520396,1
1501488,497712,0
302883,668054,0
1306630,581105,0
1600099,307303,1
580822,520483,1
189695,444580,0
212125,1041914,1
1253076,401815,0
1529685,1682147,0
330621,188062,1
1021419,394045,0
1059457,1344336,0
1141591,141217,1
562771,1682517,1
1297485,329709,0
113714,253206,0
1370030,766208,0
372523,592122,1
554656,283377,1
1516086,1201224,1
779662,1278138,1
800658,1641642,1
854789,801173,1
1310346,1562014,0
536366,647602,0
235295,863397,0
1478710,828188,0
197198,290206,1
491379,1043499,1
1690809,1700221,1
630878,884299,0
512215,300048,1
1356873,70446,0
61997,972795,0
1169568,1581593,0
513631,1541064,1
255769,464213,1
1048865,1143669,0
1297485,677774,0
103771,1156241,1
1136198,1699024,0
1582005,747366,0
54468,791774,1
129637,864027,0
1025318,650568,0
960094,668076,1
1141805,998668,0
1567386,584129,1
277526,572221,0
893467,981213,1
1543342,1702807,0
1068632,1186884,1
1210608,1658387,0
403486,232575,1
1356166,1547551,1
212125,881068,1
1078488,1252440,0
531309,594821,0
1602744,844537,1
137728,922970,0
1419406,1068632,1
1563384,459884,0
382180,63880,1
1647504,934034,1
312867,717380,0
401451,1342043,1
1419406,247840,1
475667,984103,1
1176775,1569896,1
180931,1389079,1
512360,61802,0
103771,1318468,1
1617131,380597,0
643109,1165173,1
1166626,1593145,1
1239936,618584,0
571031,874713,0
111524,235295,0
285685,1403183,1
60393,1512375,1
1087241,1470730,0
1683203,487906,1
54468,577602,1
51375,67727,1
1584812,363100,1
1393601,428495,0
1461328,1531209,0
782017,1144140,1
1583628,1603212,0
1367552,591158,0
1616560,1269896,1
759967,99671,1
1262350,68383,1
47684,515223,1
1469145,261561,0
1616775,276517,1
1052186,1383793,0
1111263,1661531,0
70446,551801,1
284194,833207,0
562030,392787,1
1501488,505493,1
944801,378590,1
924274,1522455,1
1411487,304388,1
718768,528592,1
11458,374216,0
1100095,218566,1
1473329,281753,1
847951,1293017,1
1062262,1491196,0
481616,756960,0
1508480,1254654,1
1086720,147085,1
833930,896735,0
1606516,1622199,1
832576,838287,0
552523,728010,0
330621,283395,1
812435,1129255,1
258327,377169,1
1689187,415890,0
1180162,348732,0
1373433,278380,0
1143669,1696376,0
760595,110555,1
1012676,495890,0
1302162,1524164,1
1572336,865921,1
1228675,1396217,1
259931,633921,0
101609,1396217,0
501456,585511,0
1312110,1430652,0
1420556,339168,0
1704754,605018,1
1447553,802292,0
352417,828011,1
1184327,743173,0
535474,49633,1
444434,1616560,1
1566300,1042207,1
586057,1297252,1
414586,658890,1
717060,665451,1
353330,561448,0
1227585,710239,1
1388085,363100,1
1531209,1695161,0
346483,892142,0
375405,1087952,1
527683,1596509,1
1512375,442964,0
1094442,1476282,1
1129255,174585,0
1040531,230632,0
531843,572833,0
179089,1269397,1
1507606,1681562,1
908810,187488,1
1414388,1671493,0
834224,1645967,1
680359,915066,0
560609,65266,1
1018231,1257333,0
103771,117310,1
710202,239175,1
994528,1637358,1
1217624,727115,0
1060779,1231678,0
1160777,791756,1
321405,1178362,1
352417,1533267,1
1188609,190073,1
451397,877505,1
1593631,469459,1
676393,704845,0
465127,649959,0
1552383,24556,0
1645414,56968,0
577279,1489710,1
1337030,51375,0
916297,649253,1
1264776,288517,1
1229300,522827,0
572221,1266006,1
393384,923756,0
1539216,62953,0
499599,1524164,1
1562014,822341,0
928042,1073456,1
120709,119614,1
1125871,1415763,0
1171598,412635,1
368752,1415977,1
601263,769841,0
459239,992616,1
393163,440234,1
1623385,475667,0
1068625,1502513,0
1414299,923756,1
69641,1076814,1
267340,777046,0
1580590,552523,1
1233315,1632431,1
1362113,1622199,0
1133969,682562,0
494651,205995,1
1301749,612098,1
1536205,368099,1
562326,858370,0
252291,79891,1
1300492,1634505,0
1258302,374156,1
1255983,614484,0
651175,1004985,1
481414,754905,1
1647500,283012,0
554186,840721,0
631695,864027,0
1270046,365384,0
245291,617284,1
365030,513579,0
1181787,1097945,1
1371519,261054,0
475667,1275196,1
428495,971740,0
1034494,70330,0
1346596,1554982,0
1228040,1691928,0
1479371,468849,1
1671493,27746,0
386463,550322,0
512215,783907,0
195306,541509,0
1396214,877984,1
1117361,923756,0
44344,767695,0
444659,1395146,1
1180133,105681,1
368099,679513,0
422877,785100,0
1293393,1333428,0
368935,807888,0
1679924,513631,1
1195441,500855,0
103771,1383793,1
361437,577325,0
1684222,52623,1
634150,982523,1
1533767,1116378,1
1457127,161821,0
442964,846823,0
871690,1329852,1
49806,933463,1
1535378,784972,1
832901,665451,1
424110,475623,0
512215,90017,0
924274,1543257,1
894169,88669,1
1227585,700851,1
1502464,518283,0
1695072,846823,0
534983,1671556,1
497591,1143613,1
1476144,1557434,0
1671556,700851,1
1263783,1554229,1
315281,352763,0
103771,1699024,1
1041914,79983,0
374156,532535,1
1323614,1617131,0
1156241,860283,0
1250345,1479809,0
691107,358225,1
893481,1586414,1
1543257,1648054,0
604515,485247,1
475667,1522221,1
1020652,119002,0
393574,641343,0
1186383,586057,1
54468,113683,1
51375,992959,1
308978,915752,0
1256256,608749,0
1039001,713659,0
1229300,534771,0
1279727,1337652,0
86191,953298,1
363115,745102,0
1552383,1636973,0
898826,976050,1
1114125,521257,1
1622199,752343,0
193387,808510,0
517513,855458,0
1263320,1204173,1
908810,945221,1
605212,709475,0
110127,519357,1
256375,280644,1
1558689,94685,0
735424,829,1
152831,465127,0
1115327,1508480,1
444580,123549,1
1424219,533507,1
246464,923501,0
1476144,847782,1
1015414,655754,0
1023856,561690,0
409095,807866,0
302909,560292,0
1371962,428161,0
908810,109144,1
150739,602965,0
908810,873784,1
1194684,983263,1
854789,401109,1
1556430,718743,0
1087241,1546341,0
103771,1373433,1
124710,317562,0
944004,924006,1
1650438,1533267,1
1508847,459106,0
157732,373580,0
1678071,614007,0
1099477,552904,1
246853,253277,1
834224,245552,1
1667394,148223,1
930089,522435,1
1238860,840113,0
890390,261561,1
1115327,1192069,1
1711965,275366,1
1375307,434217,0
1205076,709609,0
1351089,1599424,0
1024172,1030666,0
1704813,734717,0
1712169,212125,0
1353379,1591145,1
1522296,1631460,1
807866,1280202,1
1695836,1351935,1
1350893,852307,1
1661717,1396303,1
104654,599635,0
1272947,99557,0
1642116,1513521,1
631250,9537,0
183863,24099,0
854789,1388085,1
1118012,1355593,0
534983,1532759,1
1132652,784760,1
1263543,561307,0
624100,8679,0
1333428,1483348,1
1076814,1109832,1
745340,954312,0
1091305,1611622,0
991210,523401,1
12408,1536205,0
1041031,162476,1
161784,1483744,1
1064428,408960,0
641343,754408,1
1088367,1107196,0
1165966,959219,0
1642586,483732,0
1659183,247840,0
119305,369969,1
191910,574580,0
1259940,1418948,0
584801,395249,1
1093238,524338,0
1606516,844625,1
1299779,608873,0
1016379,234904,0
1278613,424047,0
1050564,63303,1
1166626,579010,1
337252,679513,0
521933,552755,1
573907,856722,0
890874,528921,1
1070672,412129,0
1227585,1313503,1
1569896,841116,0
180317,271697,1
1573558,670318,0
1475119,1707901,1
1531103,669091,1
1354951,422877,0
1077010,734301,0
1329719,400010,0
398624,1175559,1
103474,275095,0
520483,700981,0
768820,1068632,1
146667,515983,0
304653,1007956,1
1684222,309242,1
1084343,302677,0
90017,444580,1
728367,463454,1
69867,819310,1
258512,314074,0
1414299,1437367,0
764781,898292,0
1169334,1586358,0
67385,260414,1
1203890,98868,1
1641818,791406,0
1652917,47049,1
270093,1607457,1
1500428,844625,0
1115327,1448009,1
770296,1094442,1
737382,782472,0
352417,56024,1
1150231,1383805,0
54468,152831,1
1579414,1624604,1
1550424,161821,0
1695143,1307329,1
1584812,589767,1
1136011,1403031,1
1031551,841116,0
1279604,823324,0
228888,24099,0
746295,844537,0
1199968,422877,1
1650438,1399763,1
721172,1667495,1
300048,904209,0
59275,681370,0
1053576,2588,0
1403183,1671105,0
1122574,388269,0
1535577,293505,1
1115327,1650436,1
1425294,187703,1
1246853,503536,1
1108958,1282224,0
1196179,458221,0
1132652,1140475,0
100258,443002,1
1490171,1043597,1
1356166,1481878,1
110081,1653038,0
212125,1694477,1
1670156,928042,1
1466407,1293610,1
137383,810357,0
1129271,1628297,0
1466215,1667211,0
379494,847706,1
718315,896118,0
501695,882038,0
1520642,189375,1
554656,759060,0
1141591,1431592,1
1281731,183863,0
1153844,1486976,0
128255,139460,0
580822,1281880,1
1559619,281753,0
992959,856104,1
567705,877984,1
627406,655972,0
1328146,1694633,0
1471123,1514849,0
464391,927512,1
1107607,522217,1
877829,199031,1
593145,1231463,1
832576,108781,1
1529270,690138,1
1417095,542931,0
1005643,1667211,0
812435,1169344,1
1645967,502309,1
1057820,1070841,0
409586,906486,1
1654457,221165,1
1213961,1297252,1
99354,1375081,1
1315949,875986,0
535973,608956,0
859817,944004,0
459884,383603,1
1531103,580121,0
1456747,856722,0
160037,834981,1
686909,689747,0
63654,848000,0
1263783,717380,0
393173,463482,0
877045,251447,1
1336974,957260,0
1019988,1636614,0
55034,558218,0
31361,304388,1
1338188,193387,0
273513,290767,1
896118,99671,0
1674686,361485,1
873904,1379224,1
111870,44137,0
1240000,339956,0
212125,228702,1
50346,1452293,1
535973,1533267,1
1216169,1267952,0
1333898,21597,0
805098,1370690,1
569942,193387,1
634644,610610,1
739784,944248,0
1109832,1136546,0
879646,157224,1
1684222,356585,1
694147,8591,1
131717,1125871,1
1677321,299362,1
834224,534983,1
491379,828948,0
1683203,284776,1
566838,1037238,1
1531103,1557748,1
1284858,1368846,0
1140844,492115,0
793218,154199,1
1215388,1404413,0
1160777,70330,1
621658,1622199,1
251386,727423,0
1511881,1537881,0
148887,1659183,0
306629,402797,0
890874,1644221,1
721059,1221327,1
1695836,566026,1
128255,451745,0
1194684,1301765,1
1641227,1552605,1
1502915,289108,0
252291,1339232,1
645008,1321801,1
1404413,466697,0
591158,521148,1
216279,306068,0
1695836,1218808,1
1268629,911269,1
444434,119002,1
1173810,753242,0
1346219,522392,0
482090,1349187,1
474473,941576,1
667300,958523,0
130760,672877,0
1337220,879318,0
694836,887865,1
622620,1043833,1
148887,56024,1
103771,1428287,1
387634,1048955,1
44035,1180162,1
776661,810357,0
1664320,806212,0
216533,710637,0
1068212,581286,0
734301,1308253,1
1604678,906565,0
100258,821708,0
630444,720358,1
1285369,521180,0
1429231,1243512,1
390179,1533767,1
1348843,569942,0
484718,1088367,1
103771,134401,1
1511322,252291,1
560609,844212,1
379494,1355593,1
196244,1525432,1
960114,1131446,1
1031381,1275808,0
1062283,605304,1
1537344,487906,0
1437367,187488,1
1260118,1426037,0
51375,1580523,1
1349187,185697,1
1616033,56024,1
368099,492570,0
1123248,395249,0
801173,944801,1
388726,1086720,1
1328202,928042,0
566838,972795,1
386161,160037,1
944004,1087051,1
1108958,702758,0
45318,503095,0
560609,704011,1
548480,1333428,1
148654,299362,1
1008929,971740,0
1104869,1195612,0
1650438,589767,1
231487,254959,1
721172,874242,0
1166626,632281,1
1333883,810861,0
1119313,1277794,0
58142,1580523,1
1516086,62861,1
1217624,791406,0
854789,378590,1
180931,834332,1
1534730,1481878,1
1492045,1571739,0
210003,1257825,1
321967,683070,1
1491196,460978,0
930089,1379519,1
1485584,584129,1
1373433,866971,0
1160777,1158029,1
992959,1322052,1
559552,834401,1
1365774,1202895,1
636490,690405,0
513631,1005991,1
1663980,448088,1
381110,728010,0
1012825,793813,0
763155,849545,0
1037450,699862,1
805374,1099477,1
1400524,1566585,0
1387239,1396214,1
128255,463482,0
463108,832852,1
1069213,68105,1
1571739,314074,0
1050187,94358,0
1240995,1666004,1
1325517,744532,0
1691805,1034626,1
475667,1057778,1
699153,871016,0
1419406,759967,1
1522221,199031,1
1504791,288299,1
1183494,1278138,1
1525278,927979,0
1316566,723103,0
168088,69867,0
723262,895292,1
1008834,297540,1
878252,953596,0
1128223,27746,0
1668702,280644,1
1681530,292924,1
1181406,1316242,1
1089867,3693,0
1058828,1319174,0
291244,95684,0
1274371,241033,1
320768,63797,0
1059323,1573753,1
1379224,93471,0
377516,769440,0
480422,486718,1
1001567,1299468,1
1337021,228888,0
808745,1707582,1
587509,1554982,1
1067683,822419,0
1445977,492888,0
1214483,754499,0
1106535,513631,0
1677923,315078,0
1252358,575227,0
1168574,887140,0
1368108,33369,1
874509,357355,1
1662359,589559,0
179592,759897,1
554379,1584812,1
833930,915066,0
1517860,1599682,1
382180,848312,1
70546,1071436,1
1206005,538142,0
660660,1454012,1
752343,933344,0
468849,791533,1
437004,533024,0
752847,550971,1
1357909,773863,0
1201224,689747,0
676111,947232,1
190611,841116,1
1183403,1529270,1
580753,1113059,1
1447717,1049519,1
1043781,844630,0
359734,966986,0
212125,521325,0
92373,485247,1
529947,1665430,1
1490171,1431592,1
1654723,834224,0
260,487680,1
120268,575664,1
1262764,1544841,0
1645414,771375,0
1141591,1493728,1
831904,1684220,1
479035,531855,0
556755,591019,0
1159231,50412,0
1096322,502963,0
1171598,1599099,0
398624,1118012,1
1312110,178686,0
645236,650568,1
241386,974517,0
1581397,359699,0
137746,1335289,1
1146336,157648,0
1683203,223813,1
362217,427637,0
1429231,54468,0
849426,459446,1
1704813,889562,0
1237420,378805,0
192242,390590,1
1055554,1426669,0
1668702,985559,0
418791,1468922,1
1274371,396222,1
1173253,240116,1
1227585,1519734,0
950472,99478,0
1031381,366654,0
393384,486719,1
1579028,763155,0
1294736,459761,0
244662,20207,1
168088,1635279,1
1192069,959343,0
659365,748221,0
1235908,381646,0
1171598,498495,0
417075,101659,1
617512,1145811,1
410467,739317,1
1106379,1469706,0
343780,894187,0
1432489,800387,1
463454,535819,0
1568712,24518,0
1616033,1388085,1
1227585,1539216,1
393163,580822,1
1374092,462074,0
305279,616600,0
211129,586335,1
1308836,150184,0
104654,1313503,1
1490171,170406,1
744495,354383,1
1172405,991962,0
1593631,1683207,0
338978,96116,0
716809,105681,1
1616033,867317,0
1344336,875987,0
885422,1159123,1
1677923,1680351,0
1543174,61802,1
767939,239868,1
1088613,1273698,0
116755,768963,1
1243554,527592,1
227116,93918,1
11458,1442483,0
141210,1711932,0
1598330,92417,0
183555,521933,0
1118159,1394801,0
567331,954582,0
1350223,232607,0
103771,1181506,1
874509,1167523,1
520483,1205412,1
756940,819319,0
1352744,199031,0
548480,1543174,1
829147,1037221,1
446467,594606,1
1156241,1647594,0
1479809,8679,0
301349,696990,0
1622199,137746,1
388726,1025318,1
154199,163192,1
444434,1075930,1
1370353,365824,0
1076252,149880,1
1442483,1072955,1
862420,92797,0
308019,240890,1
1016904,1091812,0
1556388,1694670,0
668714,879646,0
160037,143086,1
1404472,75577,0
1454807,827488,0
1512563,321131,0
749172,1378584,1
1413779,493111,0
1062200,999603,0
304324,791774,0
114467,1523751,0
1672743,303213,0
965253,1106379,1
1045271,1547609,1
344966,730171,1
779662,98885,1
1671493,1400041,1
992959,1524880,1
1109764,85426,0
1195815,756960,0
1263320,555921,0
1304434,249686,0
280473,593010,0
1535577,203583,1
1164910,1654898,1
51375,1015414,1
513579,833518,0
1390814,223813,0
1138674,1632490,0
1029033,1361672,1
1009888,1062262,0
210003,666140,1
1665162,577367,0
1667706,62054,1
1273115,944050,0
1447553,827652,0
1228675,466697,0
1104947,1385286,0
237664,73324,0
1065843,98179,0
1019988,412056,0
958423,1335289,1
660660,1692727,1
641333,641343,1
1350893,827889,1
534983,887865,1
1055931,918062,0
409844,991962,0
1165179,767102,1
158103,773058,1
1622296,551,1
1671493,1258611,1
1555106,291070,1
1031493,648759,1
1599099,344966,0
466116,561737,0
1595566,741208,1
1281340,616600,0
1182245,677150,0
1247046,489671,0
1261761,490330,0
1180133,1602620,1
554379,646121,0
1221915,1141591,1
1548661,839419,0
1322052,1415977,0
101381,316233,0
44233,834224,0
60393,255769,1
1636595,513566,0
434002,865921,0
1650438,1693679,1
1646019,471294,0
308019,513676,0
112152,1362113,0
505357,575509,1
1490171,521933,1
475667,1542188,1
375104,1144140,1
1138942,811524,0
1205456,1674686,0
383128,454935,0
1159241,1267952,0
1298418,68739,0
1532573,380597,1
1173682,364605,0
291661,88669,0
1149941,1156443,0
779830,1246323,1
408951,718203,1
890390,1666268,1
534983,158103,1
786148,1704813,1
864779,179592,1
829322,828011,1
59163,853378,0
41095,1552605,1
242616,465127,0
1582723,889562,0
849417,869828,0
1246323,608956,0
1186383,584129,1
1017997,727423,0
431237,147776,1
470901,81845,0
527683,934034,0
1422598,278380,1
723858,744532,1
1003214,1604701,0
1694222,371954,0
784560,1541064,1
237664,1068212,1
363100,1396217,1
304653,1293610,1
581962,882546,0
1020652,829147,0
864779,1353788,1
260837,302909,0
316571,1221327,1
1312110,1169344,1
1278138,98885,1
844625,1168699,1
742913,92900,0
1024553,1192532,0
791533,45318,1
1274371,140368,1
1155212,1572986,0
1628297,91497,1
1117361,444507,1
1616775,761869,0
547159,972509,0
635535,992959,0
459761,490218,0
212125,1141334,1
539472,828948,0
960114,125338,1
69641,227362,1
392156,519313,1
744855,955392,0
1481807,532535,1
1244867,1083876,1
1100746,1368846,0
138225,434002,0
1279604,444697,0
1423461,673730,0
304410,520483,1
